nomeArq,largura,altura,media,variancia,skewness,kurtosis,energy,entropy,className,classId
../dataset/potencia/teste_2/daisy/34520690871_8fe693bc71_n.jpg.png,240,240,225.0,77685.96875,1.774188501863945,3.191310958611812,0.09950144577940241,4.89014079277596,daisy,0
../dataset/potencia/teste_2/daisy/20182559506_40a112f762.jpg.png,240,240,225.0,51967.0234375,1.520411590791953,2.9969703264436776,0.08897219335930256,5.067173985067067,daisy,0
../dataset/potencia/teste_2/daisy/8983779970_9d3a6a3bf2_n.jpg.png,240,240,225.0,51649.78125,2.052249102144192,5.406242124992721,0.08883452384807843,5.0941209853028155,daisy,0
../dataset/potencia/teste_2/daisy/4654579740_6671a53627_m.jpg.png,240,240,225.0,69466.921875,1.9020889734893678,3.8878741813773443,0.09626189275371526,4.988089680720948,daisy,0
../dataset/potencia/teste_2/daisy/14332947164_9b13513c71_m.jpg.png,240,240,225.0,34023.734375,1.4389925549122515,2.515095587485235,0.08081793208328915,5.2193550014569094,daisy,0
../dataset/potencia/teste_2/daisy/34566613262_fefbcc279a_n.jpg.png,240,240,225.0,210784.515625,3.6287458638803303,16.50577519008959,0.1420228408276071,4.362734580485195,daisy,0
../dataset/potencia/teste_2/daisy/4333085242_bbeb3e2841_m.jpg.png,240,240,225.0,81020.140625,2.1860185094500295,5.857690407877882,0.10078593185842451,4.911564160668881,daisy,0
../dataset/potencia/teste_2/daisy/495098110_3a4bb30042_n.jpg.png,240,240,225.0,85989.5,2.2267024121338026,5.597808848826315,0.10267055217515204,4.885190237807974,daisy,0
../dataset/potencia/teste_2/daisy/1374193928_a52320eafa.jpg.png,240,240,225.0,39153.0078125,1.4570698162134663,2.9703841853445683,0.08323049571900418,5.157917543521255,daisy,0
../dataset/potencia/teste_2/daisy/2619413565_61a6cd3ac9_m.jpg.png,240,240,225.0,20830.9765625,0.4982698649907944,0.9825216365408802,0.07425347425181199,5.2981538988631875,daisy,0
../dataset/potencia/teste_2/daisy/2612704455_efce1c2144_m.jpg.png,240,240,225.0,123762.5078125,2.5098869935152743,7.551774589350085,0.11599925094628978,4.696662169739382,daisy,0
../dataset/potencia/teste_2/daisy/34540176411_a35a19a8ef_n.jpg.png,240,240,225.0,183245.578125,3.1049267041911475,11.143006370234545,0.1343337980545794,4.485244779208372,daisy,0
../dataset/potencia/teste_2/daisy/22873310415_3a5674ec10_m.jpg.png,240,240,225.0,39521.828125,1.3988423222742383,3.4220218281380186,0.08340128161531549,5.136071366629745,daisy,0
../dataset/potencia/teste_2/daisy/34518374242_310e7abd54_n.jpg.png,240,240,225.0,298544.515625,4.62977030927717,22.188098462282298,0.16414046501400997,4.3555054787122325,daisy,0
../dataset/potencia/teste_2/daisy/18023717391_e2c9089e10.jpg.png,240,240,225.0,35793.7265625,1.3569314674998803,2.472347108771623,0.08165850609383478,5.191359175612,daisy,0
../dataset/potencia/teste_2/daisy/4318007511_e9f4311936_n.jpg.png,240,240,225.0,24794.953125,0.5671339584668927,0.43222799216317664,0.07628525956923982,5.258163707133406,daisy,0
../dataset/potencia/teste_2/daisy/14591326135_930703dbed_m.jpg.png,240,240,225.0,48282.671875,1.6611839949988998,3.553327621322799,0.087359972557057,5.10252943396073,daisy,0
../dataset/potencia/teste_2/daisy/4229503616_9b8a42123c_n.jpg.png,240,240,225.0,51966.765625,1.574653537806468,3.1928952461217106,0.08897208156621553,5.069160373461506,daisy,0
../dataset/potencia/teste_2/daisy/34312496620_bc01a98aeb_n.jpg.png,240,240,225.0,39419.0859375,1.3017162770508843,2.4707186112264408,0.08335374099074845,5.159085897810496,daisy,0
../dataset/potencia/teste_2/daisy/34289553800_606f1f2954_n.jpg.png,240,240,225.0,44325.1015625,0.8921935168153835,0.6716155461219548,0.08559437321168689,5.041936492770199,daisy,0
../dataset/potencia/teste_2/daisy/2828733818_1c1ed0089d_n.jpg.png,240,240,225.0,66096.515625,1.3922454355882952,1.793285641176463,0.09490147409750614,4.930352945915255,daisy,0
../dataset/potencia/teste_2/daisy/4792826628_aa5e5a9804_n.jpg.png,240,240,225.0,131588.734375,1.9415369299608949,2.550430705953435,0.11857361311213406,4.594069694377803,daisy,0
../dataset/potencia/teste_2/daisy/34283646340_4fe48d1bb7_n.jpg.png,240,240,225.0,47568.1953125,0.898801618615621,0.6634445753110572,0.08704387078237802,5.023034999490496,daisy,0
../dataset/potencia/teste_2/daisy/4407065098_ef25f1ccac_n.jpg.png,240,240,225.0,197272.6484375,3.19421258323814,12.731394757195977,0.13830366940912783,4.3944768220088415,daisy,0
../dataset/potencia/teste_2/daisy/144076848_57e1d662e3_m.jpg.png,240,240,225.0,41000.1875,1.2465200609132165,0.7821143541601514,0.08408236863044578,5.166173153196183,daisy,0
../dataset/potencia/teste_2/daisy/14569895116_32f0dcb0f9.jpg.png,240,240,225.0,34457.1015625,1.4480312715326475,3.026609372739662,0.08102454549341899,5.213506522201822,daisy,0
../dataset/potencia/teste_2/daisy/33836936163_2dce95ee4d_n.jpg.png,240,240,225.0,71483.5859375,2.470361397370987,6.979984355043932,0.09706677491023262,5.015151051673157,daisy,0
../dataset/potencia/teste_2/daisy/2454280137_e1637536ae_n.jpg.png,240,240,225.0,57142.7265625,1.6374652832206231,2.2427811485617095,0.0911888754190603,5.058376460847743,daisy,0
../dataset/potencia/teste_2/daisy/705422469_ffa28c566d.jpg.png,240,240,225.0,29749.2578125,1.7620565727135031,4.976984358154834,0.07875098363705696,5.257134142709354,daisy,0
../dataset/potencia/teste_2/daisy/29380234244_c50a60374e_n.jpg.png,240,240,225.0,1940912.734375,15.749608455906401,247.68284608076596,0.39200514672616155,3.8697572588778115,daisy,0
../dataset/potencia/teste_2/daisy/102841525_bd6628ae3c.jpg.png,240,240,225.0,63021.7890625,4.174805907633652,33.21013400797963,0.0936431650785771,5.101681696542413,daisy,0
../dataset/potencia/teste_2/daisy/8120563761_ed5620664f_m.jpg.png,240,240,225.0,157873.3671875,4.2286909550415,23.19621867223501,0.12683783731341425,4.680925920860098,daisy,0
../dataset/potencia/teste_2/daisy/154332674_453cea64f4.jpg.png,240,240,225.0,44198.8515625,2.075879679369524,6.39147693330615,0.08553744918546417,5.16939568268363,daisy,0
../dataset/potencia/teste_2/daisy/10993818044_4c19b86c82.jpg.png,240,240,225.0,60191.5859375,1.5975949273243357,2.4392609519645303,0.09246979233878201,5.019821243596733,daisy,0
../dataset/potencia/teste_2/daisy/20289938802_e16fa9f23d.jpg.png,240,240,225.0,32170.59375,0.6865815800386882,0.532832335061959,0.07992839858562764,5.176434213348167,daisy,0
../dataset/potencia/teste_2/daisy/4666648087_b10f376f19.jpg.png,240,240,225.0,60360.40625,1.5942563137168038,2.4828881702156176,0.09254020074463867,5.015523802081371,daisy,0
../dataset/potencia/teste_2/daisy/4511693548_20f9bd2b9c_m.jpg.png,240,240,225.0,69583.6953125,1.5283428140030442,1.8630495324921927,0.09630868233254555,4.940057594273452,daisy,0
../dataset/potencia/teste_2/daisy/16025261368_911703a536_n.jpg.png,240,240,225.0,28290.7265625,0.5562089671096491,0.44161438187265034,0.07803317520318949,5.208046763601148,daisy,0
../dataset/potencia/teste_2/daisy/3711892138_b8c953fdc1_z.jpg.png,240,240,225.0,22648.96875,1.1537842707116763,4.24722357504363,0.07519212467689636,5.291039422761432,daisy,0
../dataset/potencia/teste_2/daisy/34729724865_787c98299d_n.jpg.png,240,240,225.0,26318.5390625,0.44214982173719153,0.08460954127244369,0.07705194008506154,5.228238748339788,daisy,0
../dataset/potencia/teste_2/daisy/5905504340_1d60fa9611_n.jpg.png,240,240,225.0,45935.6015625,1.0527465588201104,1.321106693260047,0.08631722713809906,5.063048494025215,daisy,0
../dataset/potencia/teste_2/daisy/2649404904_b7a91991bb_n.jpg.png,240,240,225.0,33905.9140625,1.2728086865753212,1.7455701269024404,0.08076166833791737,5.212146130396432,daisy,0
../dataset/potencia/teste_2/daisy/2838487505_6c3b48efa5_m.jpg.png,240,240,225.0,67966.140625,3.130166955047614,12.064523937031026,0.09565851229321537,5.067534969655968,daisy,0
