../dataset/negativo/teste_1/daisy/34520690871_8fe693bc71_n.jpg.png,240,240,225.0,66982.3671875,1.5473910282102161,2.717940870746024,0.09526091816636921,4.939991751659902,daisy,0
../dataset/negativo/teste_1/daisy/20182559506_40a112f762.jpg.png,240,240,225.0,41981.3203125,1.1636891461360042,1.8203581595579186,0.08453135162073717,5.125034373153525,daisy,0
../dataset/negativo/teste_1/daisy/8983779970_9d3a6a3bf2_n.jpg.png,240,240,225.0,40855.515625,1.1515751057418138,1.4776767732126128,0.08401596134775982,5.130105291101849,daisy,0
../dataset/negativo/teste_1/daisy/4654579740_6671a53627_m.jpg.png,240,240,225.0,56719.0546875,1.686829877228044,3.3517340955032555,0.09100945153717399,5.058007085171494,daisy,0
../dataset/negativo/teste_1/daisy/14332947164_9b13513c71_m.jpg.png,240,240,225.0,29137.0625,1.1632786217257816,2.3360149334331703,0.07845049477965604,5.245457397546037,daisy,0
../dataset/negativo/teste_1/daisy/34566613262_fefbcc279a_n.jpg.png,240,240,225.0,211365.0078125,4.198347941186126,22.20025638549731,0.14218044303136115,4.412608562720569,daisy,0
../dataset/negativo/teste_1/daisy/4333085242_bbeb3e2841_m.jpg.png,240,240,225.0,89325.140625,2.544993789032113,7.814995916179445,0.10391641815327139,4.893641510691857,daisy,0
../dataset/negativo/teste_1/daisy/495098110_3a4bb30042_n.jpg.png,240,240,225.0,61807.1953125,1.472484281411608,2.121027649016696,0.09314141781390414,4.992533583741197,daisy,0
../dataset/negativo/teste_1/daisy/1374193928_a52320eafa.jpg.png,240,240,225.0,52078.40625,2.2540882209850737,6.520747138660905,0.08902047822822276,5.101780249827993,daisy,0
../dataset/negativo/teste_1/daisy/2619413565_61a6cd3ac9_m.jpg.png,240,240,225.0,27254.3359375,1.2982257053198405,2.7190060102078,0.07751908165006102,5.264482778256218,daisy,0
../dataset/negativo/teste_1/daisy/2612704455_efce1c2144_m.jpg.png,240,240,225.0,105801.203125,2.010273630892931,3.9025678084842212,0.10986320166749518,4.757256453437957,daisy,0
../dataset/negativo/teste_1/daisy/34540176411_a35a19a8ef_n.jpg.png,240,240,225.0,151394.5390625,2.5178194681073505,5.945719768304194,0.12485162152250101,4.580609713078628,daisy,0
../dataset/negativo/teste_1/daisy/22873310415_3a5674ec10_m.jpg.png,240,240,225.0,50139.84375,1.7357162590858195,3.7843613368081686,0.08817632961382928,5.077405240210382,daisy,0
../dataset/negativo/teste_1/daisy/34518374242_310e7abd54_n.jpg.png,240,240,225.0,329750.109375,6.1995773577371365,47.87336542067166,0.17131821642468492,4.3570992184439366,daisy,0
../dataset/negativo/teste_1/daisy/18023717391_e2c9089e10.jpg.png,240,240,225.0,29894.8984375,0.9471088245323259,1.3951715308733048,0.07882230094554656,5.224284211432959,daisy,0
../dataset/negativo/teste_1/daisy/4318007511_e9f4311936_n.jpg.png,240,240,225.0,26822.71875,0.8929700698958334,1.4508293361563647,0.07730397288973599,5.24908318317687,daisy,0
