../dataset/logaritmico/teste_1/daisy/34520690871_8fe693bc71_n.jpg.png,240,240,225.0,69318.90625,1.7240063239671988,3.4130014706496468,0.09620255213770912,4.9312960657827505,daisy,0
../dataset/logaritmico/teste_1/daisy/20182559506_40a112f762.jpg.png,240,240,225.0,43225.890625,1.2772369426023669,2.08275175649292,0.0850974797907895,5.123606270657795,daisy,0
../dataset/logaritmico/teste_1/daisy/8983779970_9d3a6a3bf2_n.jpg.png,240,240,225.0,41195.6484375,1.3164409775552606,2.111276857815442,0.08417200589844341,5.134419984369301,daisy,0
../dataset/logaritmico/teste_1/daisy/4654579740_6671a53627_m.jpg.png,240,240,225.0,57888.2734375,1.9008960638106835,4.27460887017408,0.09150375820281481,5.0684473347203,daisy,0
../dataset/logaritmico/teste_1/daisy/14332947164_9b13513c71_m.jpg.png,240,240,225.0,27064.53125,1.3416384510382735,2.591851782926871,0.0774245606797392,5.273052706941428,daisy,0
../dataset/logaritmico/teste_1/daisy/34566613262_fefbcc279a_n.jpg.png,240,240,225.0,168196.34375,3.5997144448345355,17.116895940677352,0.12993984355721241,4.532158949220249,daisy,0
../dataset/logaritmico/teste_1/daisy/4333085242_bbeb3e2841_m.jpg.png,240,240,225.0,88309.4765625,2.345692445026569,6.428147707080752,0.10353865375395102,4.891409370800132,daisy,0
../dataset/logaritmico/teste_1/daisy/495098110_3a4bb30042_n.jpg.png,240,240,225.0,64646.390625,1.6803833903388687,2.844398678761502,0.09431011305670521,4.990291903958276,daisy,0
../dataset/logaritmico/teste_1/daisy/1374193928_a52320eafa.jpg.png,240,240,225.0,42485.9765625,2.1063484328831716,7.6294227384288025,0.08476136462027771,5.163830613347644,daisy,0
../dataset/logaritmico/teste_1/daisy/2619413565_61a6cd3ac9_m.jpg.png,240,240,225.0,30788.4140625,1.0939716710099117,2.1079586915634794,0.07925843319936114,5.222230339988127,daisy,0
../dataset/logaritmico/teste_1/daisy/2612704455_efce1c2144_m.jpg.png,240,240,225.0,99268.5078125,2.40870379231781,6.575673808797228,0.10754467483003442,4.831458505484282,daisy,0
../dataset/logaritmico/teste_1/daisy/34540176411_a35a19a8ef_n.jpg.png,240,240,225.0,154600.1484375,2.803217165724444,8.661381427350342,0.12583828431439223,4.592997735619964,daisy,0
../dataset/logaritmico/teste_1/daisy/22873310415_3a5674ec10_m.jpg.png,240,240,225.0,57522.1484375,1.9946051784177863,6.710583936010707,0.0913492604208525,5.014455819153478,daisy,0
../dataset/logaritmico/teste_1/daisy/34518374242_310e7abd54_n.jpg.png,240,240,225.0,340155.25,6.285710143198837,47.56238734776034,0.17364560768387213,4.3513969470443765,daisy,0
../dataset/logaritmico/teste_1/daisy/18023717391_e2c9089e10.jpg.png,240,240,225.0,33118.265625,1.0169614232290831,1.3972330395566486,0.08038452419666409,5.193933275702793,daisy,0
../dataset/logaritmico/teste_1/daisy/4318007511_e9f4311936_n.jpg.png,240,240,225.0,27857.8984375,0.7554089001302172,0.9028003282227153,0.07781888717030322,5.232380760598559,daisy,0
../dataset/logaritmico/teste_1/daisy/14591326135_930703dbed_m.jpg.png,240,240,225.0,43747.421875,1.4377669372522153,2.64090695767847,0.08533359640575407,5.1249530283577425,daisy,0
../dataset/logaritmico/teste_1/daisy/4229503616_9b8a42123c_n.jpg.png,240,240,225.0,50332.265625,1.5670280111038026,3.538887241554253,0.08826048080009996,5.075257063972666,daisy,0
